title,link,organization,rating,skills,difficulty,duration
Introduction to Cybersecurity Essentials,https://www.coursera.org/learn/introduction-to-cybersecurity-essentials,IBM,4.8,"Cybersecurity, Cyber Attacks, Security Awareness, Hardening, Data Security, Application Security, Computer Security Awareness Training, Network Security, Personally Identifiable Information, Information Systems Security, Security Controls, Threat Management, Malware Protection, Cryptography, Encryption, Multi-Factor Authentication, Authentications",Beginner,1 - 4 Weeks
Cybersecurity Operations Fundamentals,https://www.coursera.org/specializations/cbrops,Cisco Learning and Certifications,4.8,"MITRE ATT&CK Framework, Incident Response, Cyber Threat Intelligence, Cyber Threat Hunting, Key Management, Data Security, Threat Modeling, Computer Security Incident Management, File Systems, Endpoint Security, Cryptography, Network Security, Distributed Denial-Of-Service (DDoS) Attacks, Linux, Malware Protection, Vulnerability Assessments, Encryption, Incident Management, Threat Detection, Cybersecurity",Beginner,3 - 6 Months
AI for Cybersecurity,https://www.coursera.org/specializations/ai-for-cybersecurity,Johns Hopkins University,4.4,"Anomaly Detection, Generative AI, Intrusion Detection and Prevention, Malware Protection, Continuous Monitoring, Cybersecurity, Threat Detection, Cyber Threat Intelligence, Feature Engineering, Network Analysis, Cyber Attacks, Email Security, System Design and Implementation, Network Security, Artificial Intelligence and Machine Learning (AI/ML), Threat Modeling, Jupyter, Authentications, Deep Learning, Machine Learning Software",Intermediate,3 - 6 Months
IT Fundamentals for Cybersecurity,https://www.coursera.org/specializations/it-fundamentals-cybersecurity,IBM,4.6,"IT Service Management, Cloud Computing, Information Technology Infrastructure Library, Malware Protection, Identity and Access Management, Linux, Incident Response, Networking Hardware, TCP/IP, Cybersecurity, Network Security, Network Protocols, Linux Servers, Computer Security Incident Management, Cloud Security, Operating Systems, Windows Servers, Cyber Risk, Data Ethics, Cyber Attacks",Beginner,3 - 6 Months
Automate Cybersecurity Tasks with Python,https://www.coursera.org/learn/automate-cybersecurity-tasks-with-python,Google,4.8,"Debugging, Python Programming, Cybersecurity, Cyber Security Assessment, Scripting, Programming Principles, Algorithms, Automation, Computer Programming, Integrated Development Environments, File Management, Data Structures",Beginner,1 - 4 Weeks
Cyber Security Essentials,https://www.coursera.org/learn/mq-csa-cyber-security-essentials,Macquarie University,,"Security Awareness, Mobile Security, Cyber Attacks, Cyber Security Strategy, Cyber Risk, Cybersecurity, Cyber Governance, Cyber Security Assessment, Cyber Security Policies, Cyber Threat Intelligence, Data Security, Malware Protection, Security Strategy, Human Factors (Security), Security Management, Authentications, Cyber Threat Hunting, Email Security, Identity and Access Management, Cloud Security",Beginner,1 - 4 Weeks
Google Cloud Cybersecurity,https://www.coursera.org/professional-certificates/google-cloud-cybersecurity-certificate,Google Cloud,4.6,"Cloud Security, Identity and Access Management, Intrusion Detection and Prevention, Incident Response, Computer Security Incident Management, Threat Management, Cyber Threat Hunting, Risk Management Framework, Cybersecurity, Vulnerability Management, Continuous Monitoring, Event Monitoring, Disaster Recovery, Incident Management, Generative AI, DevSecOps, Data Security, Cloud Storage, Large Language Modeling, Google Cloud Platform",Beginner,3 - 6 Months
Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,IBM,4.6,"Cloud Computing Architecture, Cloud Services, Cloud Security, Cloud Technologies, Cloud Infrastructure, Cloud Platforms, Cloud Hosting, Cloud Engineering, Cloud Computing, Cloud Solutions, Cloud Development, Cloud Storage, Infrastructure As A Service (IaaS), Software As A Service, Emerging Technologies, Cloud-Native Computing, Cloud Management, Hybrid Cloud Computing, IBM Cloud, DevOps",Beginner,1 - 3 Months
Cloud Computing,https://www.coursera.org/specializations/cloud-computing,University of Illinois Urbana-Champaign,4.3,"Distributed Computing, Cloud Infrastructure, Cloud Services, Big Data, Apache Spark, Cloud Computing, Cloud Storage, Cloud Platforms, Network Architecture, Data Storage Technologies, Computer Networking, File Systems, Apache Hadoop, Network Infrastructure, Cloud Applications, Infrastructure As A Service (IaaS), Middleware, Containerization, Software-Defined Networking, NoSQL",Intermediate,3 - 6 Months
Google Cloud Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals,Google Cloud,4.7,"Google Cloud Platform, Cloud Infrastructure, Prompt Engineering, Kubernetes, Containerization, Cloud Storage, Cloud Services, Identity and Access Management, Application Deployment, Virtual Machines, Cloud Computing, Application Development, Generative AI, Network Infrastructure, NoSQL, Scalability",Beginner,1 - 3 Months
Introduction to AWS for Cloud Beginners,https://www.coursera.org/learn/introduction-to-aws-for-cloud-beginners,Simplilearn,,"Amazon Web Services, AWS Identity and Access Management (IAM), Amazon CloudWatch, Amazon DynamoDB, Database Management, AWS CloudFormation, Amazon Elastic Compute Cloud, Cloud Infrastructure, Amazon S3, Cloud Computing, Public Cloud, Cloud Storage, Scalability",Beginner,1 - 4 Weeks
Introduction to Networking and Cloud Computing,https://www.coursera.org/learn/introduction-to-networking-and-cloud-computing,Microsoft,4.8,"Network Security, Cloud Computing, Network Infrastructure, Microsoft Azure, Cloud Services, Firewall, Computer Networking, Virtualization and Virtual Machines, Digital Transformation, Networking Hardware, Cybersecurity, Network Protocols, Network Monitoring, Artificial Intelligence and Machine Learning (AI/ML)",Beginner,1 - 3 Months
Cloud Computing Basics (Cloud 101),https://www.coursera.org/learn/cloud-computing-basics,LearnQuest,4.6,"Cloud Computing, Cloud Services, Cloud Technologies, Cloud Infrastructure, Cloud Computing Architecture, Public Cloud, Infrastructure As A Service (IaaS), Serverless Computing, Amazon Web Services, Virtual Machines, Hybrid Cloud Computing, Software As A Service, Private Cloud, Microsoft Azure, Platform As A Service (PaaS), Scalability",Beginner,1 - 3 Months
AWS Cloud Technical Essentials,https://www.coursera.org/learn/aws-cloud-technical-essentials,Amazon Web Services,4.8,"AWS Identity and Access Management (IAM), Amazon CloudWatch, Amazon DynamoDB, Amazon Web Services, Cloud Computing, Amazon S3, Scalability, Amazon Elastic Compute Cloud, Cloud Security, Serverless Computing, Cloud Storage, Databases, Virtual Private Networks (VPN), Load Balancing, General Networking, Containerization",Beginner,1 - 4 Weeks
Microsoft Azure - Basics,https://www.coursera.org/learn/microsoft-azure---basics,EDUCBA,,"Microsoft Azure, Cloud Computing, Virtual Machines, Cloud Infrastructure, Cloud Computing Architecture, Cloud Platforms, Cloud Services, Virtualization and Virtual Machines, Cloud Applications, Infrastructure As A Service (IaaS), Application Deployment, Web Applications, Virtual Private Networks (VPN), Cloud Management, Virtualization, Platform As A Service (PaaS), Cloud Storage, Scalability, Load Balancing",Intermediate,1 - 3 Months
Cloud Computing Foundations,https://www.coursera.org/learn/cloud-computing-foundations-duke,Duke University,4.5,"Technical Communication, Cloud Infrastructure, CI/CD, Cloud Computing, Agile Software Development, DevOps, Infrastructure As A Service (IaaS), Continuous Delivery, Infrastructure as Code (IaC), Serverless Computing, Software Development, Amazon Web Services, Software Development Methodologies, Platform As A Service (PaaS), GitHub",Beginner,1 - 3 Months
AWS Cloud Solutions Architect,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,Amazon Web Services,4.8,"AWS Identity and Access Management (IAM), Amazon CloudWatch, Data Lakes, Amazon DynamoDB, Amazon Web Services, Serverless Computing, Cloud Computing, Amazon S3, Scalability, Amazon Elastic Compute Cloud, Event-Driven Programming, Cloud Security, Solution Architecture, Data Visualization, Cloud Storage, Data Architecture, Software Architecture, Cloud Computing Architecture, API Gateway, Hybrid Cloud Computing",Intermediate,3 - 6 Months
Amazon EC2 Basics,https://www.coursera.org/learn/aws-amazon-ec2-basics,Amazon Web Services,4.6,"Amazon Elastic Compute Cloud, Amazon Web Services, Performance Tuning, Cloud Infrastructure, Computing Platforms, Infrastructure As A Service (IaaS), Cloud Services, Public Cloud, Capacity Management",Beginner,1 - 4 Weeks
AWS Cloud Practitioner Essentials,https://www.coursera.org/learn/aws-cloud-practitioner-essentials,Amazon Web Services,4.8,"Amazon Web Services, Amazon CloudWatch, Public Cloud, AWS Identity and Access Management (IAM), Cloud Computing, Cloud Platforms, Cloud Infrastructure, Amazon Elastic Compute Cloud, Cloud Security, Amazon S3, Cloud Storage, Continuous Monitoring, Scalability",Beginner,1 - 3 Months
Create a Virtual Private Cloud (VPC) Using AWS,https://www.coursera.org/projects/create-virtual-private-cloud-vpc-aws,Coursera Project Network,4.4,"Virtual Machines, Virtual Private Networks (VPN), Cloud Security, Public Cloud, Amazon Web Services, Scalability, Private Cloud, Cloud Computing Architecture, Amazon Elastic Compute Cloud, Cloud Computing, Cloud Infrastructure, Infrastructure As A Service (IaaS)",Beginner,Less Than 2 Hours
"Financial Reporting: Ledgers, Taxes, Auditing Best Practices",https://www.coursera.org/learn/financial-reporting-ledgers-taxes-auditing-best-practices,Coursera Instructor Network,4.6,"Ledgers (Accounting), Tax Planning, Auditing, Tax Compliance, Income Tax, Financial Auditing, Financial Reporting, Compliance Management, Accounting Records, Regulatory Compliance, Financial Controls, Reconciliation",Beginner,1 - 4 Weeks
SOLIDWORKS Advanced Sketching and Reference Geometry,https://www.coursera.org/learn/solidworks-advanced-sketching-and-reference-geometry,Dassault Systèmes,4.9,"SolidWorks (CAD), Computer-Aided Design, Mechanical Drawings, Drafting and Engineering Design, Mechanical Engineering",Beginner,1 - 4 Weeks
"Information Systems Auditing, Controls and Assurance",https://www.coursera.org/learn/information-systems-audit,The Hong Kong University of Science and Technology,4.7,"Continuous Monitoring, Risk Management, FinTech, Change Management, Emerging Technologies",Beginner,1 - 4 Weeks
